"interaction_id","survey_id","Classical_Anxiety","Country_Anxiety","EDM_Anxiety","Folk_Anxiety","Gospel_Anxiety","HipHop_Anxiety","Jass_Anxiety","Kpop_Anxiety","Latin_Anxiety","Lofi_Anxiety","Metal_Anxiety","Pop_Anxiety","RB_Anxiety","Rap_Anxiety","Rock_Anxiety","VideoGameMusic_Anxiety","Classical_Depression","Country_Depression","EDM_Depression","Folk_Depression","Gospel_Depression","HipHop_Depression","Jass_Depression","Kpop_Depression","Latin_Depression","Lofi_Depression","Metal_Depression","Pop_Depression","RB_Depression","Rap_Depression","Rock_Depression","VideoGameMusic_Depression","Classical_Insomnia","Country_Insomnia","EDM_Insomnia","Folk_Insomnia","Gospel_Insomnia","HipHop_Insomnia","Jass_Insomnia","Kpop_Insomnia","Latin_Insomnia","Lofi_Insomnia","Metal_Insomnia","Pop_Insomnia","RB_Insomnia","Rap_Insomnia","Rock_Insomnia","VideoGameMusic_Insomnia","Classical_OCD","Country_OCD","EDM_OCD","Folk_OCD","Gospel_OCD","HipHop_OCD","Jass_OCD","Kpop_OCD","Latin_OCD","Lofi_OCD","Metal_OCD","Pop_OCD","RB_OCD","Rap_OCD","Rock_OCD","VideoGameMusic_OCD"
47,47,0.2,0.4,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.6,0.2,0.125,0.25,0.0,0.375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.375,0.125,0.5,1.0,0.0,1.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.5,0.5,1.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0
48,48,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.375,0.375,0.0,0.25,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.222222,0.0,0.222222,0.0,0.0,0.333333,0.333333,0.0,0.222222,0.333333,0.222222,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.5,0.5,0.0,0.333333,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5,1.5,0.0,1.0,1.5,1.0
49,49,0.25,0.125,0.375,0.25,0.125,0.125,0.375,0.0,0.0,0.0,0.375,0.25,0.125,0.125,0.375,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0.75,0.0,0.0,0.0,0.75,0.5,0.25,0.25,0.75,0.5,1.0,0.5,1.5,1.0,0.5,0.5,1.5,0.0,0.0,0.0,1.5,1.0,0.5,0.5,1.5,1.0,1.0,0.5,1.5,1.0,0.5,0.5,1.5,0.0,0.0,0.0,1.5,1.0,0.5,0.5,1.5,1.0
50,50,0.0,0.333333,0.333333,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.333333,0.5,0.333333,0.0,0.666667,0.666667,0.0,0.0,1.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.666667,1.0,0.666667,0.0,0.222222,0.222222,0.0,0.0,0.333333,0.0,0.0,0.0,0.111111,0.111111,0.111111,0.111111,0.222222,0.333333,0.222222,0.0,0.285714,0.285714,0.0,0.0,0.428571,0.0,0.0,0.0,0.142857,0.142857,0.142857,0.142857,0.285714,0.428571,0.285714
51,51,0.166667,0.0,0.333333,0.0,0.0,0.5,0.166667,0.5,0.166667,0.166667,0.166667,0.5,0.5,0.5,0.166667,0.5,0.2,0.0,0.4,0.0,0.0,0.6,0.2,0.6,0.2,0.2,0.2,0.6,0.6,0.6,0.2,0.6,1.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.5,0.0,1.0,0.0,0.0,1.5,0.5,1.5,0.5,0.5,0.5,1.5,1.5,1.5,0.5,1.5
52,52,0.0909091,0.0,0.181818,0.181818,0.0,0.272727,0.181818,0.0909091,0.0909091,0.0909091,0.272727,0.0909091,0.0909091,0.272727,0.272727,0.0,0.125,0.0,0.25,0.25,0.0,0.375,0.25,0.125,0.125,0.125,0.375,0.125,0.125,0.375,0.375,0.0,0.2,0.0,0.4,0.4,0.0,0.6,0.4,0.2,0.2,0.2,0.6,0.2,0.2,0.6,0.6,0.0,0.333333,0.0,0.666667,0.666667,0.0,1.0,0.666667,0.333333,0.333333,0.333333,1.0,0.333333,0.333333,1.0,1.0,0.0
53,53,0.166667,0.0,0.333333,0.166667,0.0,0.5,0.166667,0.0,0.0,0.0,0.333333,0.333333,0.166667,0.333333,0.5,0.0,0.125,0.0,0.25,0.125,0.0,0.375,0.125,0.0,0.0,0.0,0.25,0.25,0.125,0.25,0.375,0.0,0.0909091,0.0,0.181818,0.0909091,0.0,0.272727,0.0909091,0.0,0.0,0.0,0.181818,0.181818,0.0909091,0.181818,0.272727,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0
54,54,0.0,0.142857,0.0,0.142857,0.0,0.285714,0.142857,0.0,0.0,0.428571,0.285714,0.142857,0.285714,0.285714,0.428571,0.142857,0.0,0.166667,0.0,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.5,0.333333,0.166667,0.333333,0.333333,0.5,0.166667,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0
55,55,0.125,0.125,0.375,0.25,0.125,0.25,0.125,0.25,0.0,0.25,0.125,0.375,0.375,0.25,0.375,0.125,0.333333,0.333333,1.0,0.666667,0.333333,0.666667,0.333333,0.666667,0.0,0.666667,0.333333,1.0,1.0,0.666667,1.0,0.333333,0.111111,0.111111,0.333333,0.222222,0.111111,0.222222,0.111111,0.222222,0.0,0.222222,0.111111,0.333333,0.333333,0.222222,0.333333,0.111111,0.142857,0.142857,0.428571,0.285714,0.142857,0.285714,0.142857,0.285714,0.0,0.285714,0.142857,0.428571,0.428571,0.285714,0.428571,0.142857
56,56,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.3,0.0,0.0909091,0.0909091,0.0909091,0.0909091,0.0,0.0909091,0.0909091,0.0909091,0.0,0.0909091,0.0909091,0.181818,0.0909091,0.0909091,0.272727,0.0,0.142857,0.142857,0.142857,0.142857,0.0,0.142857,0.142857,0.142857,0.0,0.142857,0.142857,0.285714,0.142857,0.142857,0.428571,0.0,0.0909091,0.0909091,0.0909091,0.0909091,0.0,0.0909091,0.0909091,0.0909091,0.0,0.0909091,0.0909091,0.181818,0.0909091,0.0909091,0.272727,0.0
57,57,0.125,0.0,0.0,0.125,0.0,0.0,0.375,0.0,0.125,0.125,0.125,0.0,0.25,0.0,0.375,0.25,0.333333,0.0,0.0,0.333333,0.0,0.0,1.0,0.0,0.333333,0.333333,0.333333,0.0,0.666667,0.0,1.0,0.666667,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.25,0.25,0.25,0.0,0.5,0.0,0.75,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,1.5,1.0
58,58,0.4,0.2,0.0,0.2,0.4,0.0,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.6,0.666667,0.333333,0.0,0.333333,0.666667,0.0,0.666667,0.333333,0.333333,0.333333,0.333333,0.666667,0.666667,0.333333,0.666667,1.0,0.5,0.25,0.0,0.25,0.5,0.0,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.5,0.75,0.4,0.2,0.0,0.2,0.4,0.0,0.4,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.6
59,59,0.4,0.4,0.6,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.25,0.25,0.375,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.25,0.25,0.25,0.375,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.25,0.25,0.5,0.5,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.5
60,60,0.375,0.0,0.0,0.25,0.0,0.25,0.25,0.125,0.0,0.25,0.375,0.25,0.125,0.25,0.375,0.25,0.428571,0.0,0.0,0.285714,0.0,0.285714,0.285714,0.142857,0.0,0.285714,0.428571,0.285714,0.142857,0.285714,0.428571,0.285714,0.5,0.0,0.0,0.333333,0.0,0.333333,0.333333,0.166667,0.0,0.333333,0.5,0.333333,0.166667,0.333333,0.5,0.333333,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0
61,61,0.4,0.2,0.4,0.2,0.0,0.2,0.4,0.4,0.4,0.4,0.6,0.6,0.2,0.2,0.6,0.6,0.333333,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.333333,0.333333,0.333333,0.5,0.5,0.166667,0.166667,0.5,0.5,0.285714,0.142857,0.285714,0.142857,0.0,0.142857,0.285714,0.285714,0.285714,0.285714,0.428571,0.428571,0.142857,0.142857,0.428571,0.428571,0.333333,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.333333,0.333333,0.333333,0.5,0.5,0.166667,0.166667,0.5,0.5
62,62,0.111111,0.222222,0.222222,0.111111,0.0,0.222222,0.111111,0.0,0.222222,0.222222,0.222222,0.222222,0.333333,0.333333,0.333333,0.111111,0.125,0.25,0.25,0.125,0.0,0.25,0.125,0.0,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.125,0.2,0.4,0.4,0.2,0.0,0.4,0.2,0.0,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.2,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0
63,63,0.125,0.0,0.25,0.375,0.125,0.25,0.0,0.0,0.0,0.25,0.25,0.375,0.125,0.375,0.375,0.375,0.0909091,0.0,0.181818,0.272727,0.0909091,0.181818,0.0,0.0,0.0,0.181818,0.181818,0.272727,0.0909091,0.272727,0.272727,0.272727,0.166667,0.0,0.333333,0.5,0.166667,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.5,0.166667,0.5,0.5,0.5,0.142857,0.0,0.285714,0.428571,0.142857,0.285714,0.0,0.0,0.0,0.285714,0.285714,0.428571,0.142857,0.428571,0.428571,0.428571
64,64,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.125,0.125,0.25,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.666667,1.0,0.333333,0.0
65,65,0.285714,0.0,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.428571,0.285714,0.285714,0.285714,0.428571,0.142857,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.4,0.4,0.6,0.2,0.333333,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,0.5,0.333333,0.333333,0.333333,0.5,0.166667,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0
66,66,0.0,0.181818,0.0,0.0909091,0.181818,0.0,0.181818,0.0909091,0.0,0.0,0.181818,0.272727,0.0,0.0,0.272727,0.0,0.0,0.666667,0.0,0.333333,0.666667,0.0,0.666667,0.333333,0.0,0.0,0.666667,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.333333,0.0,0.166667,0.333333,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.5,0.0,0.0,0.5,0.0
67,67,0.4,0.2,0.4,0.6,0.0,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.6,0.4,1.0,0.5,1.0,1.5,0.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.5,1.0,0.5,0.25,0.5,0.75,0.0,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.75,0.5,1.0,0.5,1.0,1.5,0.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.5,1.0
68,68,0.142857,0.0,0.285714,0.142857,0.0,0.428571,0.285714,0.428571,0.285714,0.142857,0.142857,0.428571,0.142857,0.428571,0.285714,0.285714,0.1,0.0,0.2,0.1,0.0,0.3,0.2,0.3,0.2,0.1,0.1,0.3,0.1,0.3,0.2,0.2,0.25,0.0,0.5,0.25,0.0,0.75,0.5,0.75,0.5,0.25,0.25,0.75,0.25,0.75,0.5,0.5,1.0,0.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0
69,69,0.285714,0.0,0.0,0.142857,0.285714,0.0,0.142857,0.0,0.0,0.0,0.0,0.285714,0.142857,0.0,0.285714,0.285714,0.285714,0.0,0.0,0.142857,0.285714,0.0,0.142857,0.0,0.0,0.0,0.0,0.285714,0.142857,0.0,0.285714,0.285714,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.666667,0.0,0.0,0.333333,0.666667,0.0,0.333333,0.0,0.0,0.0,0.0,0.666667,0.333333,0.0,0.666667,0.666667
70,70,0.2,0.1,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.222222,0.111111,0.111111,0.222222,0.0,0.111111,0.111111,0.111111,0.111111,0.222222,0.222222,0.333333,0.111111,0.111111,0.333333,0.333333,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.5,0.5,0.5,1.5,1.5,0.666667,0.333333,0.333333,0.666667,0.0,0.333333,0.333333,0.333333,0.333333,0.666667,0.666667,1.0,0.333333,0.333333,1.0,1.0
71,71,0.181818,0.0909091,0.0,0.181818,0.0,0.0909091,0.0909091,0.0,0.0909091,0.0909091,0.181818,0.181818,0.181818,0.0909091,0.272727,0.272727,0.222222,0.111111,0.0,0.222222,0.0,0.111111,0.111111,0.0,0.111111,0.111111,0.222222,0.222222,0.222222,0.111111,0.333333,0.333333,0.25,0.125,0.0,0.25,0.0,0.125,0.125,0.0,0.125,0.125,0.25,0.25,0.25,0.125,0.375,0.375,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.5,1.5
72,72,0.0,0.0909091,0.0909091,0.0,0.0,0.181818,0.0,0.0,0.0,0.0909091,0.0909091,0.181818,0.0,0.272727,0.181818,0.0,0.0,0.0909091,0.0909091,0.0,0.0,0.181818,0.0,0.0,0.0,0.0909091,0.0909091,0.181818,0.0,0.272727,0.181818,0.0,0.0,0.333333,0.333333,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.333333,0.666667,0.0,1.0,0.666667,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.6,0.4,0.0
73,73,0.181818,0.0,0.0909091,0.0,0.0,0.181818,0.0909091,0.0,0.0,0.0909091,0.0909091,0.272727,0.272727,0.272727,0.272727,0.272727,0.222222,0.0,0.111111,0.0,0.0,0.222222,0.111111,0.0,0.0,0.111111,0.111111,0.333333,0.333333,0.333333,0.333333,0.333333,0.666667,0.0,0.333333,0.0,0.0,0.666667,0.333333,0.0,0.0,0.333333,0.333333,1.0,1.0,1.0,1.0,1.0,0.222222,0.0,0.111111,0.0,0.0,0.222222,0.111111,0.0,0.0,0.111111,0.111111,0.333333,0.333333,0.333333,0.333333,0.333333
74,74,0.142857,0.142857,0.428571,0.142857,0.142857,0.428571,0.142857,0.142857,0.142857,0.142857,0.142857,0.285714,0.142857,0.428571,0.428571,0.142857,0.25,0.25,0.75,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.75,0.25,0.5,0.5,1.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.5,1.5,0.5,0.5,0.5,1.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.5,1.5,0.5
75,75,0.25,0.0,0.75,0.25,0.25,0.5,0.25,0.0,0.25,0.25,0.0,0.5,0.25,0.25,0.25,0.0,0.142857,0.0,0.428571,0.142857,0.142857,0.285714,0.142857,0.0,0.142857,0.142857,0.0,0.285714,0.142857,0.142857,0.142857,0.0,0.333333,0.0,1.0,0.333333,0.333333,0.666667,0.333333,0.0,0.333333,0.333333,0.0,0.666667,0.333333,0.333333,0.333333,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0
76,76,0.75,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.75,0.5,0.0,0.5,0.5,1.0,0.333333,0.0,0.333333,0.0,0.333333,0.666667,0.0,0.333333,0.0,0.0,1.0,0.666667,0.0,0.666667,0.666667,0.272727,0.0909091,0.0,0.0909091,0.0,0.0909091,0.181818,0.0,0.0909091,0.0,0.0,0.272727,0.181818,0.0,0.181818,0.181818,3.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0
77,77,0.0,0.0,0.0,0.333333,0.0,0.222222,0.0,0.0,0.0,0.222222,0.333333,0.111111,0.0,0.111111,0.333333,0.222222,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.1,0.3,0.2,0.0,0.0,0.0,1.0,0.0,0.666667,0.0,0.0,0.0,0.666667,1.0,0.333333,0.0,0.333333,1.0,0.666667,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0
78,78,0.142857,0.142857,0.285714,0.428571,0.142857,0.428571,0.285714,0.0,0.0,0.142857,0.142857,0.142857,0.428571,0.428571,0.285714,0.142857,0.125,0.125,0.25,0.375,0.125,0.375,0.25,0.0,0.0,0.125,0.125,0.125,0.375,0.375,0.25,0.125,0.166667,0.166667,0.333333,0.5,0.166667,0.5,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.5,0.5,0.333333,0.166667,0.2,0.2,0.4,0.6,0.2,0.6,0.4,0.0,0.0,0.2,0.2,0.2,0.6,0.6,0.4,0.2
79,79,0.25,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.25,0.25,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.375,0.125,0.0,0.125,0.0,0.0,0.25,0.25,0.375,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.5,0.0,0.0
80,80,0.111111,0.0,0.0,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.111111,0.0,0.222222,0.333333,0.0,0.142857,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.142857,0.0,0.285714,0.428571,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333,0.0,0.666667,1.0,0.0,0.0909091,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.0909091,0.0,0.181818,0.272727,0.0
81,81,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.5,0.5,0.166667,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.142857,0.0,0.428571,0.428571,0.142857,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.5,1.5,0.5,0.0,0.0
82,82,0.5,0.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.5,1.5,0.5,0.0,0.0,1.5,1.5,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0
83,83,0.1,0.2,0.2,0.2,0.0,0.3,0.1,0.0,0.0,0.2,0.2,0.2,0.3,0.3,0.3,0.0,0.333333,0.666667,0.666667,0.666667,0.0,1.0,0.333333,0.0,0.0,0.666667,0.666667,0.666667,1.0,1.0,1.0,0.0,0.125,0.25,0.25,0.25,0.0,0.375,0.125,0.0,0.0,0.25,0.25,0.25,0.375,0.375,0.375,0.0,0.125,0.25,0.25,0.25,0.0,0.375,0.125,0.0,0.0,0.25,0.25,0.25,0.375,0.375,0.375,0.0
84,84,0.0,0.428571,0.142857,0.142857,0.0,0.0,0.142857,0.285714,0.428571,0.142857,0.142857,0.428571,0.142857,0.0,0.285714,0.285714,0.0,0.428571,0.142857,0.142857,0.0,0.0,0.142857,0.285714,0.428571,0.142857,0.142857,0.428571,0.142857,0.0,0.285714,0.285714,0.0,0.6,0.2,0.2,0.0,0.0,0.2,0.4,0.6,0.2,0.2,0.6,0.2,0.0,0.4,0.4,0.0,0.5,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.5,0.166667,0.166667,0.5,0.166667,0.0,0.333333,0.333333
85,85,0.0,0.111111,0.111111,0.0,0.0,0.111111,0.333333,0.222222,0.111111,0.333333,0.0,0.333333,0.222222,0.111111,0.111111,0.333333,0.0,0.142857,0.142857,0.0,0.0,0.142857,0.428571,0.285714,0.142857,0.428571,0.0,0.428571,0.285714,0.142857,0.142857,0.428571,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.5,0.333333,0.166667,0.5,0.0,0.5,0.333333,0.166667,0.166667,0.5,0.0,0.333333,0.333333,0.0,0.0,0.333333,1.0,0.666667,0.333333,1.0,0.0,1.0,0.666667,0.333333,0.333333,1.0
86,86,0.222222,0.111111,0.111111,0.222222,0.0,0.222222,0.111111,0.111111,0.222222,0.333333,0.333333,0.222222,0.222222,0.222222,0.333333,0.333333,0.285714,0.142857,0.142857,0.285714,0.0,0.285714,0.142857,0.142857,0.285714,0.428571,0.428571,0.285714,0.285714,0.285714,0.428571,0.428571,0.25,0.125,0.125,0.25,0.0,0.25,0.125,0.125,0.25,0.375,0.375,0.25,0.25,0.25,0.375,0.375,0.333333,0.166667,0.166667,0.333333,0.0,0.333333,0.166667,0.166667,0.333333,0.5,0.5,0.333333,0.333333,0.333333,0.5,0.5
87,87,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.75,0.75,0.25,0.0,0.75,0.5,0.75,0.0,0.5,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.5,1.5,0.5,0.0,1.5,1.0,1.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0
88,88,0.2,0.1,0.0,0.3,0.1,0.1,0.2,0.0,0.1,0.2,0.1,0.3,0.2,0.1,0.3,0.1,0.4,0.2,0.0,0.6,0.2,0.2,0.4,0.0,0.2,0.4,0.2,0.6,0.4,0.2,0.6,0.2,2.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,0.5,0.25,0.0,0.75,0.25,0.25,0.5,0.0,0.25,0.5,0.25,0.75,0.5,0.25,0.75,0.25
89,89,0.0,0.285714,0.142857,0.428571,0.285714,0.142857,0.142857,0.142857,0.142857,0.142857,0.285714,0.142857,0.428571,0.142857,0.428571,0.142857,0.0,0.333333,0.166667,0.5,0.333333,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.5,0.166667,0.5,0.166667,0.0,0.4,0.2,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.6,0.2,0.6,0.2,0.0,0.666667,0.333333,1.0,0.666667,0.333333,0.333333,0.333333,0.333333,0.333333,0.666667,0.333333,1.0,0.333333,1.0,0.333333
90,90,0.0,0.0,0.2,0.4,0.2,0.4,0.2,0.0,0.4,0.0,0.0,0.6,0.4,0.2,0.6,0.0,0.0,0.0,0.142857,0.285714,0.142857,0.285714,0.142857,0.0,0.285714,0.0,0.0,0.428571,0.285714,0.142857,0.428571,0.0,0.0,0.0,0.142857,0.285714,0.142857,0.285714,0.142857,0.0,0.285714,0.0,0.0,0.428571,0.285714,0.142857,0.428571,0.0,0.0,0.0,0.2,0.4,0.2,0.4,0.2,0.0,0.4,0.0,0.0,0.6,0.4,0.2,0.6,0.0
91,91,0.222222,0.111111,0.111111,0.333333,0.0,0.111111,0.222222,0.0,0.0,0.222222,0.222222,0.333333,0.111111,0.111111,0.333333,0.222222,0.333333,0.166667,0.166667,0.5,0.0,0.166667,0.333333,0.0,0.0,0.333333,0.333333,0.5,0.166667,0.166667,0.5,0.333333,0.666667,0.333333,0.333333,1.0,0.0,0.333333,0.666667,0.0,0.0,0.666667,0.666667,1.0,0.333333,0.333333,1.0,0.666667,0.5,0.25,0.25,0.75,0.0,0.25,0.5,0.0,0.0,0.5,0.5,0.75,0.25,0.25,0.75,0.5
92,92,0.25,0.0,0.0,0.125,0.25,0.125,0.375,0.125,0.25,0.125,0.0,0.25,0.25,0.125,0.375,0.125,0.666667,0.0,0.0,0.333333,0.666667,0.333333,1.0,0.333333,0.666667,0.333333,0.0,0.666667,0.666667,0.333333,1.0,0.333333,0.666667,0.0,0.0,0.333333,0.666667,0.333333,1.0,0.333333,0.666667,0.333333,0.0,0.666667,0.666667,0.333333,1.0,0.333333,1.0,0.0,0.0,0.5,1.0,0.5,1.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.5,0.5
93,93,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.25,0.125,0.25,0.0,0.125,0.375,0.375,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.5,0.0,0.25,0.75,0.75,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,1.5,1.5,0.0,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.0,0.333333,0.166667,0.333333,0.0,0.166667,0.5,0.5
